"And I think that you are much more comfortable saying, well, we'll put restrictions on it, and I'm much more of the view that I don't care who sees this stuff.","meta,style,argument"
"Let's just make it all open because I don't want to have that argument.","meta,style,argument"
"I agree.",
"From an ethical point of view, protecting participants is really important.",ethics
"I mean, God knows there's enough sessions of, in the last few videos of us shouting, we're recording, don't come through here.","process,meta"
"You know, as people attempt to wander through where we're recording.","meta,style,argument"
"I think it's a cultural thing, at least a little bit. right, that you are older than this more experienced and more perhaps worried and protective than me.","meta,argument,anonymity"
"And I'm much more, who cares?","meta,argument,anonymity"
"I think it's about protecting parties.","meta,argument,anonymity"
"I think it's, well, but we are all the participants.",
"No, I know.",
"Who are we protecting here?",
"But can I ask a question here, Joseph, because I also have a memory that we discussed this early on.","process,meta"
"Did we ask for ethics approval for this?",ethics
"No, we didn't.",
"So you are on the ethics committee.",ethics
"What's the rules here?","ethics,questioning"
"I'm not sure.",
"Can you ask the chair of the ethics committee that we are running an auto-ethnographic study?",ethics
"Do we need ethics approval?",ethics
"I probably should, shouldn't I?",ethics
"All right, I'll go and do that.",
"Yeah, especially as you're already publishing our data.","ethics,anonymity"
"Well, I mean, at the very least, we have informed consent, right?","ethics,anonymity"
"We know we're all right.",
"No, no, we do have informed consent, but I think it's quite an interesting question because if it's an autoethnographic study, do we need ethics approval when we are all doing the research on ourselves somehow?","ethics,process"
"And it's not research that we are kind of experimenting in terms of medical sense on ourselves.","ethics,process"
Yeah.,
"And in terms of all of that, I think, you know, the thinking about what would require ethics approval.","ethics,process"
"I'm not worried about any harm coming to me. because of more participation in this or because of the things I say in here.","ethics,process"
"But maybe others in the groups are, maybe some others in the group are worried.","ethics,process"
"No, but my question would be here, it's not, I mean, I think, you know, if we all agree to do it, it's, it's an interesting question whether it does require ethics approval.",ethics
"But the reverse of it is that none of us can anticipate future consequences of this.",ethics
"And going back to my debate with Joseph just a minute ago, the reason I am very cautious in my own research about, you know, protecting participants' anonymity and data and so on, is exactly that we can never anticipate what is going to be a consequence down the line, right?","ethics,process"
Yeah.,
"So, and actually in this case, none of us can anticipate because part of the thing is, you know, I was joking about this earlier, but someone goes, finds this data set online, okay, and then, you know, completely takes parts of it and starts to kind of, you know, raise kind of all sorts of debates online about how researchers operate or perform and so on.","ethics,process"
"And all of a sudden, we are all in the eye of a storm all of a sudden, right?","process,ethics"
"So, and those risks come, come with doing this as well.",
Yes.,
"But shouldn't it?","ethics,meta"
"I think I'm, I am okay to make that judgment about myself.",meta
"I'm not okay to make that judgment about participants who, other participants who participate in my research.",meta
"But we're not talking about other participants.",meta
"No, I know.",
"I know.",
"I know.",
"So again, I'm thinking this is different.",
"If you're doing this for a body of people, yeah, I mean, I will always argue for open application of data as much as possible.","open,data,process"
"Yes, we need to anonymize.","anonymity,process"
"Yes, we need to take care of these things.",process
"Yes, you don't entirely know the nature of it. but we're doing publicly funded research here with.","process,anonymity"
"No, no, I'm not disagree.",
"The point I was making to Francois is that it's also unusual for us as well, because usually we go through a lot of other safeguards for participants, which are not there as we are ourselves participants.","process,ethics,anonymity"
"Okay, guys, we have 10 minutes.",
"Shall we finish this thing?",
"Analysis plans.",
"I was uncomfortable using Open AI Whisper models through Whisper.",anonymity
Why?,
Why?,
Why?,
"Why are you uncomfortable with it?",
"They're locally running.",anonymity
"Because our normal approach would be to use a transcription service that provides assurances about compliance with GDPR and so on and not releasing data and using it for training purposes.",anonymity
"I suddenly are not comfortable giving by data on AI.",anonymity
"We are doing this through local models.",anonymity
"Okay, so this is local.",
"Okay, so this is local.",
Yeah.,
"Well, I mean, this recording. we may end up with the transcription of it anyway, just by the fact that whenever you record it, Microsoft transcribe it.",anonymity
"Oh, Microsoft Transcribe is fine.",
Okay.,
"But, yeah, no, absolutely.",
"So you're not doing this on a...",
"I'm not sending this to anyone.",anonymity
"I am waiting two hours for my cranky ass X86 to get through it.",humor
Okay.,
"What criteria will we use to make inferences?",process
"I would just put here not applicable because as this is a qualitative study.",process
Okay.,
"And data exclusion, again, I mean, I don't think that any of these are applicable.",process
"Yeah, I think that was off.",
"Okay, so I'm just going to put this because, I mean, how do we, okay, so exploratory analysis.",process
Yes.,
"So this is, we can say that this is an exploratory. study utilizing qualitative analysis of the data collected to research.",process
Okay.,
Okay.,
Okay.,
"Um, um, okay.",
"What do I think this is a qualitative study in there just for consistency with every other book we've, uh, so you want me to put, No, I don't need to put anything.",process
"I'm just being glib as usual.",humor
"Okay, all right.",
Okay.,
"So I review at this point, okay, and I'm not willing to register this just yet.",
"No, I agree.",
"I will try another registration later on to just double check.",
"But as I say, I also should admit, I don't have experience of other forms.",
"So, yeah.",
"I mean, I think that is one of the telling things for this is that if you're doing the kind of research, that we normally doing computer science.","process,frustration"
"I get that these processes are good science.","process,frustration"
"Oh, Awais is gone.",
"He's gone.",
"Oh, dear.",
"Well, I'll stop recording then and, um, oh, he's back.",
"Oh, he's back.",
Sorry.,
"It's all right.",
"We're just having a debate.",
"You can have a look in the transcript and see all the things we said about you.",humor
Okay.,
"I think the finding of it is likely to turn out to be that these processes are perhaps whilst the goals of these processes are what we want, I'm not sure the mechanism when you're doing constructive stuff when you're doing proof, when you're doing qualitative research is that this mechanism is particularly well suited.","process,frustration,usability"
"But that's just my preconception.",
"Right, jobs for next week.",
"Awais, go and have a look at the forms.",
"Me, go an email head of the Ethics Committee and see what he thinks.",
Francois.,
"Carry on.",
"Carry on.",
Recover.,
"Be well.",
"I'm going to stop recording now. so we can really swear appropriately.",
